AwardsRowID,awardName,year,leagueID,personID,pointsWon,pointsMax,votesFirst,tie,notes,isShared
3161,MVP,1946,AL,kellge01,12.0,336.0,0.0,NULL,NULL,Y
3162,MVP,1946,NL,kerrbu01,37.0,336.0,0.0,NULL,NULL,Y
3163,MVP,1946,NL,kinerra01,3.0,336.0,0.0,NULL,NULL,Y
3164,Baseball Magazine All-Star,1946,ML,kurowwh01,NULL,NULL,NULL,NULL,3B,N
3165,Baseball Magazine All-Star,1946,NL,kurowwh01,NULL,NULL,NULL,NULL,3B,N
3166,MVP,1946,NL,kurowwh01,3.0,336.0,0.0,NULL,NULL,Y
3167,MVP,1946,NL,lowrepe01,2.0,336.0,0.0,NULL,NULL,Y
3168,MVP,1946,AL,marchph01,5.0,336.0,0.0,NULL,NULL,Y
3169,MVP,1946,NL,marioma01,4.0,336.0,0.0,NULL,NULL,Y
3170,MVP,1946,NL,masiph01,7.0,336.0,0.0,NULL,NULL,Y
3171,MVP,1946,NL,mccorfr01,2.0,336.0,0.0,NULL,NULL,Y
3172,Baseball Magazine All-Star,1946,NL,mcculcl01,NULL,NULL,NULL,NULL,C,N
3173,MVP,1946,NL,mizejo01,14.0,336.0,0.0,NULL,NULL,Y
3174,MVP,1946,NL,muellra01,3.0,336.0,0.0,NULL,NULL,Y
3175,Baseball Magazine All-Star,1946,ML,musiast01,NULL,NULL,NULL,NULL,1B,N
3176,Baseball Magazine All-Star,1946,NL,musiast01,NULL,NULL,NULL,NULL,1B,N
3177,Most Valuable Player,1946,NL,musiast01,NULL,NULL,NULL,NULL,NULL,N
3178,TSN All-Star,1946,ML,musiast01,NULL,NULL,NULL,NULL,1B,N
3179,TSN Major League Player of the Year,1946,ML,musiast01,NULL,NULL,NULL,NULL,NULL,N
3180,MVP,1946,NL,musiast01,319.0,336.0,22.0,NULL,NULL,Y
3181,Baseball Magazine All-Star,1946,AL,newhoha01,NULL,NULL,NULL,NULL,P2,N
3182,Baseball Magazine All-Star,1946,ML,newhoha01,NULL,NULL,NULL,NULL,P2,N
3183,TSN All-Star,1946,ML,newhoha01,NULL,NULL,NULL,NULL,P,N
3184,MVP,1946,AL,newhoha01,197.0,336.0,3.0,NULL,NULL,Y
3185,MVP,1946,AL,newsobo01,6.0,336.0,0.0,NULL,NULL,Y
3186,TSN All-Star,1946,ML,peskyjo01,NULL,NULL,NULL,NULL,SS,N
3187,MVP,1946,AL,peskyjo01,141.0,336.0,2.0,NULL,NULL,Y
3188,Baseball Magazine All-Star,1946,ML,polleho01,NULL,NULL,NULL,NULL,P3,N
3189,Baseball Magazine All-Star,1946,NL,polleho01,NULL,NULL,NULL,NULL,P1,N
3190,MVP,1946,NL,polleho01,116.0,336.0,0.0,NULL,NULL,Y
3191,Baseball Magazine All-Star,1946,NL,reesepe01,NULL,NULL,NULL,NULL,SS,N
3192,MVP,1946,NL,reesepe01,79.0,336.0,0.0,NULL,NULL,Y
3193,MVP,1946,NL,reisepe01,58.0,336.0,0.0,NULL,NULL,Y
3194,Baseball Magazine All-Star,1946,AL,robinaa01,NULL,NULL,NULL,NULL,C,N
3195,Baseball Magazine All-Star,1946,ML,robinaa01,NULL,NULL,NULL,NULL,C,N
3196,TSN All-Star,1946,ML,robinaa01,NULL,NULL,NULL,NULL,C,N
3197,MVP,1946,AL,robinaa01,12.0,336.0,0.0,NULL,NULL,Y
3198,MVP,1946,AL,rosarbu01,4.0,336.0,0.0,NULL,NULL,Y
3199,MVP,1946,NL,rowesc01,8.0,336.0,0.0,NULL,NULL,Y
3200,Baseball Magazine All-Star,1946,NL,sainjo01,NULL,NULL,NULL,NULL,P2,N
3201,MVP,1946,NL,sainjo01,95.0,336.0,0.0,NULL,NULL,Y
3202,MVP,1946,NL,schmijo01,3.0,336.0,0.0,NULL,NULL,Y
3203,MVP,1946,NL,schoere01,6.0,336.0,0.0,NULL,NULL,Y
3204,Baseball Magazine All-Star,1946,ML,slaugen01,NULL,NULL,NULL,NULL,RF,N
3205,Baseball Magazine All-Star,1946,NL,slaugen01,NULL,NULL,NULL,NULL,RF,N
3206,TSN All-Star,1946,ML,slaugen01,NULL,NULL,NULL,NULL,OF,N
3207,MVP,1946,NL,slaugen01,144.0,336.0,2.0,NULL,NULL,Y
3208,MVP,1946,AL,spencst01,4.0,336.0,0.0,NULL,NULL,Y
3209,Baseball Magazine All-Star,1946,NL,stanked01,NULL,NULL,NULL,NULL,2B,N
3210,MVP,1946,NL,stanked01,67.0,336.0,0.0,NULL,NULL,Y
3211,MVP,1946,AL,stephve01,6.0,336.0,0.0,NULL,NULL,Y
3212,MVP,1946,NL,taborji01,10.0,336.0,0.0,NULL,NULL,Y
3213,MVP,1946,NL,vandejo01,7.0,336.0,0.0,NULL,NULL,Y
3214,MVP,1946,NL,verbaem01,10.0,336.0,0.0,NULL,NULL,Y
3215,Baseball Magazine All-Star,1946,AL,vernomi01,NULL,NULL,NULL,NULL,1B,N
3216,MVP,1946,AL,vernomi01,134.0,336.0,1.0,NULL,NULL,Y
3217,MVP,1946,AL,wagneha01,1.0,336.0,0.0,NULL,NULL,Y
3218,MVP,1946,NL,waitked01,21.0,336.0,0.0,NULL,NULL,Y
3219,MVP,1946,NL,walkedi02,159.0,336.0,0.0,NULL,NULL,Y
3220,MVP,1946,NL,walkeha01,9.0,336.0,0.0,NULL,NULL,Y
3221,Baseball Magazine All-Star,1946,AL,willite01,NULL,NULL,NULL,NULL,LF,N
3222,Baseball Magazine All-Star,1946,ML,willite01,NULL,NULL,NULL,NULL,LF,N
3223,Most Valuable Player,1946,AL,willite01,NULL,NULL,NULL,NULL,NULL,N
3224,TSN All-Star,1946,ML,willite01,NULL,NULL,NULL,NULL,OF,N
3225,MVP,1946,AL,willite01,224.0,336.0,9.0,NULL,NULL,Y
3226,MVP,1946,AL,yorkru01,28.0,336.0,0.0,NULL,NULL,Y
3227,MVP,1947,AL,applilu01,43.0,336.0,0.0,NULL,NULL,Y
3228,Rookie of the Year,1947,ML,baumhfr01,42.0,165.0,NULL,NULL,NULL,Y
3229,Baseball Magazine All-Star,1947,AL,berrayo01,NULL,NULL,NULL,NULL,C,N
3230,MVP,1947,AL,berrayo01,18.0,336.0,0.0,NULL,NULL,Y
3231,Baseball Magazine All-Star,1947,ML,blackew01,NULL,NULL,NULL,NULL,P2,N
3232,Baseball Magazine All-Star,1947,NL,blackew01,NULL,NULL,NULL,NULL,P1,N
3233,TSN All-Star,1947,ML,blackew01,NULL,NULL,NULL,NULL,P,N
3234,MVP,1947,NL,blackew01,175.0,336.0,2.0,NULL,NULL,Y
3235,Baseball Magazine All-Star,1947,AL,boudrlo01,NULL,NULL,NULL,NULL,SS,N
3236,Baseball Magazine All-Star,1947,ML,boudrlo01,NULL,NULL,NULL,NULL,SS,N
3237,TSN All-Star,1947,ML,boudrlo01,NULL,NULL,NULL,NULL,SS,N
3238,MVP,1947,AL,boudrlo01,168.0,336.0,1.0,NULL,NULL,Y
3239,Baseball Magazine All-Star,1947,NL,brancra01,NULL,NULL,NULL,NULL,P2,N
3240,TSN All-Star,1947,ML,brancra01,NULL,NULL,NULL,NULL,P,N
3241,MVP,1947,NL,brancra01,40.0,336.0,0.0,NULL,NULL,Y
3242,MVP,1947,NL,caseyhu01,37.0,336.0,0.0,NULL,NULL,Y
3243,MVP,1947,NL,cavarph01,6.0,336.0,0.0,NULL,NULL,Y
3244,MVP,1947,AL,chrisma01,4.0,336.0,0.0,NULL,NULL,Y
3245,TSN All-Star,1947,ML,coopewa01,NULL,NULL,NULL,NULL,C,N
3246,MVP,1947,NL,coopewa01,19.0,336.0,0.0,NULL,NULL,Y
3247,MVP,1947,AL,cullero01,3.0,336.0,0.0,NULL,NULL,Y
3248,MVP,1947,AL,dillibo01,13.0,336.0,0.0,NULL,NULL,Y
3249,Baseball Magazine All-Star,1947,AL,dimagjo01,NULL,NULL,NULL,NULL,CF,N
3250,Baseball Magazine All-Star,1947,ML,dimagjo01,NULL,NULL,NULL,NULL,CF,N
3251,Most Valuable Player,1947,AL,dimagjo01,NULL,NULL,NULL,NULL,NULL,N
3252,TSN All-Star,1947,ML,dimagjo01,NULL,NULL,NULL,NULL,OF,N
3253,MVP,1947,AL,dimagjo01,202.0,336.0,8.0,NULL,NULL,Y
3254,MVP,1947,AL,dobsojo01,3.0,336.0,0.0,NULL,NULL,Y
3255,MVP,1947,AL,doerrbo01,6.0,336.0,0.0,NULL,NULL,Y
3256,Baseball Magazine All-Star,1947,ML,edwarbr01,NULL,NULL,NULL,NULL,C,N
3257,Baseball Magazine All-Star,1947,NL,edwarbr01,NULL,NULL,NULL,NULL,C,N
3258,MVP,1947,NL,edwarbr01,140.0,336.0,3.0,NULL,NULL,Y
3259,Baseball Magazine All-Star,1947,ML,elliobo01,NULL,NULL,NULL,NULL,3B,N
3260,Baseball Magazine All-Star,1947,NL,elliobo01,NULL,NULL,NULL,NULL,3B,N
3261,Most Valuable Player,1947,NL,elliobo01,NULL,NULL,NULL,NULL,NULL,N
3262,MVP,1947,NL,elliobo01,205.0,336.0,9.0,NULL,NULL,Y
3263,MVP,1947,AL,fainfe01,9.0,336.0,0.0,NULL,NULL,Y
3264,Rookie of the Year,1947,ML,fainfe01,43.0,165.0,NULL,NULL,NULL,Y
3265,Baseball Magazine All-Star,1947,AL,fellebo01,NULL,NULL,NULL,NULL,P1,N
3266,Baseball Magazine All-Star,1947,ML,fellebo01,NULL,NULL,NULL,NULL,P1,N
3267,TSN All-Star,1947,ML,fellebo01,NULL,NULL,NULL,NULL,P,N
3268,MVP,1947,AL,fellebo01,58.0,336.0,0.0,NULL,NULL,Y
3269,Baseball Magazine All-Star,1947,AL,gordojo01,NULL,NULL,NULL,NULL,2B,N
3270,Baseball Magazine All-Star,1947,ML,gordojo01,NULL,NULL,NULL,NULL,2B,N
3271,TSN All-Star,1947,ML,gordojo01,NULL,NULL,NULL,NULL,2B,N
3272,MVP,1947,AL,gordojo01,59.0,336.0,0.0,NULL,NULL,Y
3273,TSN Manager of the Year,1947,ML,harribu01,NULL,NULL,NULL,NULL,NULL,N
3274,MVP,1947,AL,heathje01,1.0,336.0,0.0,NULL,NULL,Y
3275,Baseball Magazine All-Star,1947,AL,henrito01,NULL,NULL,NULL,NULL,RF,N
3276,MVP,1947,AL,henrito01,33.0,336.0,0.0,NULL,NULL,Y
3277,MVP,1947,AL,hutchfr01,8.0,336.0,0.0,NULL,NULL,Y
3278,MVP,1947,NL,jansela01,91.0,336.0,1.0,NULL,NULL,Y
3279,Rookie of the Year,1947,ML,jansela01,105.0,165.0,NULL,NULL,NULL,Y
3280,MVP,1947,AL,johnsbi03,9.0,336.0,0.0,NULL,NULL,Y
3281,MVP,1947,AL,joosted01,35.0,336.0,2.0,NULL,NULL,Y
3282,Baseball Magazine All-Star,1947,AL,kellge01,NULL,NULL,NULL,NULL,3B,N
3283,TSN All-Star,1947,ML,kellge01,NULL,NULL,NULL,NULL,3B,N
3284,MVP,1947,AL,kellge01,132.0,336.0,0.0,NULL,NULL,Y
3285,Baseball Magazine All-Star,1947,NL,kinerra01,NULL,NULL,NULL,NULL,LF,N
3286,TSN All-Star,1947,ML,kinerra01,NULL,NULL,NULL,NULL,OF,N
3287,MVP,1947,NL,kinerra01,101.0,336.0,0.0,NULL,NULL,Y
3288,MVP,1947,NL,kurowwh01,45.0,336.0,0.0,NULL,NULL,Y
3289,MVP,1947,NL,leonadu02,32.0,336.0,1.0,NULL,NULL,Y
3290,MVP,1947,AL,lopated01,1.0,336.0,0.0,NULL,NULL,Y
3291,MVP,1947,NL,lowrepe01,2.0,336.0,0.0,NULL,NULL,Y
3292,MVP,1947,AL,marchph01,47.0,336.0,0.0,NULL,NULL,Y
3293,Baseball Magazine All-Star,1947,NL,marshwi01,NULL,NULL,NULL,NULL,RF,N
3294,MVP,1947,NL,marshwi01,20.0,336.0,1.0,NULL,NULL,Y
3295,MVP,1947,AL,mccahbi01,4.0,336.0,0.0,NULL,NULL,Y
3296,MVP,1947,AL,mccosba01,35.0,336.0,0.0,NULL,NULL,Y
3297,Baseball Magazine All-Star,1947,AL,mcquige02,NULL,NULL,NULL,NULL,1B,N
3298,MVP,1947,AL,mcquige02,77.0,336.0,3.0,NULL,NULL,Y
3299,MVP,1947,NL,milleed03,2.0,336.0,0.0,NULL,NULL,Y
3300,MVP,1947,AL,mitchda01,4.0,336.0,0.0,NULL,NULL,Y
3301,Baseball Magazine All-Star,1947,ML,mizejo01,NULL,NULL,NULL,NULL,1B,N
3302,Baseball Magazine All-Star,1947,NL,mizejo01,NULL,NULL,NULL,NULL,1B,N
3303,TSN All-Star,1947,ML,mizejo01,NULL,NULL,NULL,NULL,1B,N
3304,MVP,1947,NL,mizejo01,144.0,336.0,2.0,NULL,NULL,Y
3305,MVP,1947,NL,musiast01,12.0,336.0,0.0,NULL,NULL,Y
3306,Baseball Magazine All-Star,1947,AL,newhoha01,NULL,NULL,NULL,NULL,P2,N
3307,Baseball Magazine All-Star,1947,ML,newhoha01,NULL,NULL,NULL,NULL,P3,N
3308,MVP,1947,NL,pafkoan01,1.0,336.0,0.0,NULL,NULL,Y
3309,MVP,1947,AL,pagejo01,167.0,336.0,7.0,NULL,NULL,Y
3310,MVP,1947,AL,peskyjo01,11.0,336.0,0.0,NULL,NULL,Y
3311,Baseball Magazine All-Star,1947,NL,reesepe01,NULL,NULL,NULL,NULL,SS,N
3312,MVP,1947,NL,reesepe01,80.0,336.0,2.0,NULL,NULL,Y
3313,Baseball Magazine All-Star,1947,AL,reynoal01,NULL,NULL,NULL,NULL,P3,N
3314,MVP,1947,AL,reynoal01,18.0,336.0,0.0,NULL,NULL,Y
3315,Rookie of the Year,1947,ML,robinja02,NULL,NULL,NULL,NULL,NULL,N
3316,MVP,1947,NL,robinja02,106.0,336.0,1.0,NULL,NULL,Y
3317,Rookie of the Year,1947,ML,robinja02,129.0,165.0,NULL,NULL,NULL,Y
3318,MVP,1947,AL,rosarbu01,6.0,336.0,0.0,NULL,NULL,Y
3319,MVP,1947,NL,sainjo01,20.0,336.0,0.0,NULL,NULL,Y
3320,MVP,1947,AL,sheasp01,23.0,336.0,0.0,NULL,NULL,Y
3321,Rookie of the Year,1947,ML,sheasp01,67.0,165.0,NULL,NULL,NULL,Y
3322,Baseball Magazine All-Star,1947,ML,slaugen01,NULL,NULL,NULL,NULL,RF,N
3323,Baseball Magazine All-Star,1947,NL,slaugen01,NULL,NULL,NULL,NULL,CF,N
3324,MVP,1947,NL,slaugen01,12.0,336.0,0.0,NULL,NULL,Y
3325,Baseball Magazine All-Star,1947,NL,spahnwa01,NULL,NULL,NULL,NULL,P3,N
3326,MVP,1947,NL,spahnwa01,26.0,336.0,0.0,NULL,NULL,Y
3327,MVP,1947,AL,spencst01,9.0,336.0,0.0,NULL,NULL,Y
3328,Baseball Magazine All-Star,1947,NL,stanked01,NULL,NULL,NULL,NULL,2B,N
3329,MVP,1947,NL,stanked01,32.0,336.0,0.0,NULL,NULL,Y
3330,MVP,1947,AL,stephve01,1.0,336.0,0.0,NULL,NULL,Y
3331,MVP,1947,NL,verbaem01,9.0,336.0,0.0,NULL,NULL,Y
3332,MVP,1947,NL,walkedi02,14.0,336.0,1.0,NULL,NULL,Y
3333,MVP,1947,NL,walkeha01,45.0,336.0,0.0,NULL,NULL,Y
3334,Baseball Magazine All-Star,1947,AL,willite01,NULL,NULL,NULL,NULL,LF,N
3335,Baseball Magazine All-Star,1947,ML,willite01,NULL,NULL,NULL,NULL,LF,N
3336,Triple Crown,1947,AL,willite01,NULL,NULL,NULL,NULL,NULL,N
3337,TSN All-Star,1947,ML,willite01,NULL,NULL,NULL,NULL,OF,N
3338,TSN Major League Player of the Year,1947,ML,willite01,NULL,NULL,NULL,NULL,NULL,N
3339,MVP,1947,AL,willite01,201.0,336.0,3.0,NULL,NULL,Y
3340,MVP,1947,AL,wrighta01,1.0,336.0,0.0,NULL,NULL,Y
3341,MVP,1947,AL,wynnea01,7.0,336.0,0.0,NULL,NULL,Y
3342,MVP,1948,AL,applilu01,8.0,336.0,0.0,NULL,NULL,Y
3343,MVP,1948,NL,ashburi01,48.0,336.0,0.0,NULL,NULL,Y
3344,Rookie of the Year,1948,ML,ashburi01,7.0,48.0,7.0,NULL,NULL,Y
3345,MVP,1948,NL,barnere02,15.0,336.0,0.0,NULL,NULL,Y
3346,MVP,1948,AL,beardge01,52.0,336.0,0.0,NULL,NULL,Y
3347,Rookie of the Year,1948,ML,beardge01,8.0,48.0,8.0,NULL,NULL,Y
3348,MVP,1948,AL,berrayo01,3.0,336.0,0.0,NULL,NULL,Y
3349,Baseball Magazine All-Star,1948,AL,boudrlo01,NULL,NULL,NULL,NULL,SS,N
3350,Baseball Magazine All-Star,1948,ML,boudrlo01,NULL,NULL,NULL,NULL,SS,N
3351,Most Valuable Player,1948,AL,boudrlo01,NULL,NULL,NULL,NULL,NULL,N
3352,TSN All-Star,1948,ML,boudrlo01,NULL,NULL,NULL,NULL,SS,N
3353,TSN Major League Player of the Year,1948,ML,boudrlo01,NULL,NULL,NULL,NULL,NULL,N
3354,TSN Player of the Year,1948,AL,boudrlo01,NULL,NULL,NULL,NULL,NULL,N
3355,MVP,1948,AL,boudrlo01,324.0,336.0,22.0,NULL,NULL,Y
3356,MVP,1948,NL,brancra01,8.0,336.0,0.0,NULL,NULL,Y
3357,Baseball Magazine All-Star,1948,NL,brechha01,NULL,NULL,NULL,NULL,P3,N
3358,TSN All-Star,1948,ML,brechha01,NULL,NULL,NULL,NULL,P,N
3359,MVP,1948,NL,brechha01,61.0,336.0,0.0,NULL,NULL,Y
3360,MVP,1948,AL,brisslo01,5.0,336.0,0.0,NULL,NULL,Y
3361,Rookie of the Year,1948,ML,brisslo01,3.0,48.0,3.0,NULL,NULL,Y
3362,MVP,1948,NL,camparo01,8.0,336.0,0.0,NULL,NULL,Y
3363,MVP,1948,NL,cavarph01,6.0,336.0,0.0,NULL,NULL,Y
3364,MVP,1948,NL,chesnbo01,8.0,336.0,0.0,NULL,NULL,Y
3365,Baseball Magazine All-Star,1948,NL,darkal01,NULL,NULL,NULL,NULL,SS,N
3366,Rookie of the Year,1948,ML,darkal01,NULL,NULL,NULL,NULL,NULL,N
3367,MVP,1948,NL,darkal01,174.0,336.0,1.0,NULL,NULL,Y
3368,Rookie of the Year,1948,ML,darkal01,27.0,48.0,27.0,NULL,NULL,Y
3369,MVP,1948,AL,dillibo01,10.0,336.0,0.0,NULL,NULL,Y
3370,MVP,1948,AL,dimagdo01,3.0,336.0,0.0,NULL,NULL,Y
3371,Baseball Magazine All-Star,1948,AL,dimagjo01,NULL,NULL,NULL,NULL,CF,N
3372,Baseball Magazine All-Star,1948,ML,dimagjo01,NULL,NULL,NULL,NULL,CF,N
3373,TSN All-Star,1948,ML,dimagjo01,NULL,NULL,NULL,NULL,OF,N
3374,MVP,1948,AL,dimagjo01,213.0,336.0,2.0,NULL,NULL,Y
3375,MVP,1948,AL,dobsojo01,5.0,336.0,0.0,NULL,NULL,Y
3376,MVP,1948,AL,dobyla01,3.0,336.0,0.0,NULL,NULL,Y
3377,MVP,1948,AL,doerrbo01,10.0,336.0,0.0,NULL,NULL,Y
3378,TSN All-Star,1948,ML,elliobo01,NULL,NULL,NULL,NULL,3B,N
3379,MVP,1948,NL,elliobo01,33.0,336.0,0.0,NULL,NULL,Y
3380,MVP,1948,NL,ennisde01,3.0,336.0,0.0,NULL,NULL,Y
3381,MVP,1948,AL,eversho01,13.0,336.0,0.0,NULL,NULL,Y
3382,Baseball Magazine All-Star,1948,AL,fainfe01,NULL,NULL,NULL,NULL,1B,N
3383,MVP,1948,AL,fainfe01,5.0,336.0,0.0,NULL,NULL,Y
3384,MVP,1948,AL,fannicl01,2.0,336.0,0.0,NULL,NULL,Y
3385,MVP,1948,AL,fellebo01,6.0,336.0,0.0,NULL,NULL,Y
3386,MVP,1948,AL,goodmbi01,4.0,336.0,0.0,NULL,NULL,Y
3387,Rookie of the Year,1948,ML,goodmbi01,3.0,48.0,3.0,NULL,NULL,Y
3388,Baseball Magazine All-Star,1948,AL,gordojo01,NULL,NULL,NULL,NULL,2B,N
3389,Baseball Magazine All-Star,1948,ML,gordojo01,NULL,NULL,NULL,NULL,2B,N
3390,TSN All-Star,1948,ML,gordojo01,NULL,NULL,NULL,NULL,2B,N
3391,MVP,1948,AL,gordojo01,63.0,336.0,0.0,NULL,NULL,Y
3392,MVP,1948,NL,gordosi01,72.0,336.0,0.0,NULL,NULL,Y
3393,MVP,1948,NL,hattogr01,3.0,336.0,0.0,NULL,NULL,Y
3394,MVP,1948,AL,heganji01,10.0,336.0,0.0,NULL,NULL,Y
3395,Baseball Magazine All-Star,1948,AL,henrito01,NULL,NULL,NULL,NULL,RF,N
3396,MVP,1948,AL,henrito01,63.0,336.0,0.0,NULL,NULL,Y
3397,MVP,1948,NL,hodgegi01,1.0,336.0,0.0,NULL,NULL,Y
3398,MVP,1948,NL,jansela01,2.0,336.0,0.0,NULL,NULL,Y
3399,MVP,1948,AL,joosted01,39.0,336.0,0.0,NULL,NULL,Y
3400,Baseball Magazine All-Star,1948,AL,kellge01,NULL,NULL,NULL,NULL,3B,N
3401,MVP,1948,AL,kellge01,14.0,336.0,0.0,NULL,NULL,Y
3402,MVP,1948,AL,keltnke01,18.0,336.0,0.0,NULL,NULL,Y
3403,Baseball Magazine All-Star,1948,NL,kinerra01,NULL,NULL,NULL,NULL,LF,N
3404,MVP,1948,NL,kinerra01,55.0,336.0,0.0,NULL,NULL,Y
3405,Baseball Magazine All-Star,1948,AL,lemonbo01,NULL,NULL,NULL,NULL,P1,N
3406,Baseball Magazine All-Star,1948,ML,lemonbo01,NULL,NULL,NULL,NULL,P1,N
3407,TSN All-Star,1948,ML,lemonbo01,NULL,NULL,NULL,NULL,P,N
3408,TSN Pitcher of the Year,1948,AL,lemonbo01,NULL,NULL,NULL,NULL,NULL,N
3409,MVP,1948,AL,lemonbo01,101.0,336.0,0.0,NULL,NULL,Y
3410,MVP,1948,NL,lockmwh01,1.0,336.0,0.0,NULL,NULL,Y
3411,MVP,1948,AL,majesha01,23.0,336.0,0.0,NULL,NULL,Y
3412,Baseball Magazine All-Star,1948,NL,masiph01,NULL,NULL,NULL,NULL,C,N
3413,MVP,1948,AL,mccosba01,4.0,336.0,0.0,NULL,NULL,Y
3414,TSN Manager of the Year,1948,ML,meyerbi01,NULL,NULL,NULL,NULL,NULL,N
3415,MVP,1948,NL,milleed03,4.0,336.0,0.0,NULL,NULL,Y
3416,Baseball Magazine All-Star,1948,ML,mizejo01,NULL,NULL,NULL,NULL,1B,N
3417,Baseball Magazine All-Star,1948,NL,mizejo01,NULL,NULL,NULL,NULL,1B,N
3418,TSN All-Star,1948,ML,mizejo01,NULL,NULL,NULL,NULL,1B,N
3419,MVP,1948,NL,mizejo01,22.0,336.0,0.0,NULL,NULL,Y
3420,MVP,1948,AL,mullipa01,1.0,336.0,0.0,NULL,NULL,Y
3421,MVP,1948,NL,murtada01,52.0,336.0,0.0,NULL,NULL,Y
3422,Baseball Magazine All-Star,1948,ML,musiast01,NULL,NULL,NULL,NULL,RF,N
3423,Baseball Magazine All-Star,1948,NL,musiast01,NULL,NULL,NULL,NULL,RF,N
3424,Most Valuable Player,1948,NL,musiast01,NULL,NULL,NULL,NULL,NULL,N
3425,TSN All-Star,1948,ML,musiast01,NULL,NULL,NULL,NULL,OF,N
3426,TSN Player of the Year,1948,NL,musiast01,NULL,NULL,NULL,NULL,NULL,N
3427,MVP,1948,NL,musiast01,303.0,336.0,18.0,NULL,NULL,Y
3428,Baseball Magazine All-Star,1948,AL,newhoha01,NULL,NULL,NULL,NULL,P2,N
3429,Baseball Magazine All-Star,1948,ML,newhoha01,NULL,NULL,NULL,NULL,P3,N
3430,MVP,1948,AL,newhoha01,48.0,336.0,0.0,NULL,NULL,Y
3431,Baseball Magazine All-Star,1948,ML,pafkoan01,NULL,NULL,NULL,NULL,3B,N
3432,Baseball Magazine All-Star,1948,NL,pafkoan01,NULL,NULL,NULL,NULL,3B,N
3433,MVP,1948,NL,pafkoan01,25.0,336.0,0.0,NULL,NULL,Y
3434,MVP,1948,AL,priddje01,16.0,336.0,0.0,NULL,NULL,Y
3435,Baseball Magazine All-Star,1948,AL,raschvi01,NULL,NULL,NULL,NULL,P3,N
3436,MVP,1948,AL,raschvi01,23.0,336.0,0.0,NULL,NULL,Y
3437,MVP,1948,NL,reesepe01,60.0,336.0,0.0,NULL,NULL,Y
3438,MVP,1948,AL,rizzuph01,1.0,336.0,0.0,NULL,NULL,Y
3439,Baseball Magazine All-Star,1948,NL,robinja02,NULL,NULL,NULL,NULL,2B,N
3440,MVP,1948,NL,robinja02,30.0,336.0,0.0,NULL,NULL,Y
3441,MVP,1948,NL,rojekst01,51.0,336.0,0.0,NULL,NULL,Y
3442,Baseball Magazine All-Star,1948,ML,sainjo01,NULL,NULL,NULL,NULL,P2,N
3443,Baseball Magazine All-Star,1948,NL,sainjo01,NULL,NULL,NULL,NULL,P1,N
3444,TSN All-Star,1948,ML,sainjo01,NULL,NULL,NULL,NULL,P,N
3445,TSN Pitcher of the Year,1948,NL,sainjo01,NULL,NULL,NULL,NULL,NULL,N
3446,MVP,1948,NL,sainjo01,223.0,336.0,5.0,NULL,NULL,Y
3447,MVP,1948,NL,sauerha01,1.0,336.0,0.0,NULL,NULL,Y
3448,Baseball Magazine All-Star,1948,NL,schmijo01,NULL,NULL,NULL,NULL,P2,N
3449,MVP,1948,NL,schmijo01,37.0,336.0,0.0,NULL,NULL,Y
3450,Baseball Magazine All-Star,1948,NL,slaugen01,NULL,NULL,NULL,NULL,CF,N
3451,MVP,1948,NL,slaugen01,55.0,336.0,0.0,NULL,NULL,Y
3452,MVP,1948,NL,spahnwa01,31.0,336.0,0.0,NULL,NULL,Y
3453,MVP,1948,AL,stephve01,121.0,336.0,0.0,NULL,NULL,Y
3454,Baseball Magazine All-Star,1948,AL,tebbebi01,NULL,NULL,NULL,NULL,C,N
3455,Baseball Magazine All-Star,1948,ML,tebbebi01,NULL,NULL,NULL,NULL,C,N
3456,TSN All-Star,1948,ML,tebbebi01,NULL,NULL,NULL,NULL,C,N
3457,MVP,1948,AL,tebbebi01,23.0,336.0,0.0,NULL,NULL,Y
3458,MVP,1948,NL,vandejo01,13.0,336.0,0.0,NULL,NULL,Y
3459,MVP,1948,NL,walkedi02,2.0,336.0,0.0,NULL,NULL,Y
3460,Baseball Magazine All-Star,1948,AL,willite01,NULL,NULL,NULL,NULL,LF,N
3461,Baseball Magazine All-Star,1948,ML,willite01,NULL,NULL,NULL,NULL,LF,N
3462,TSN All-Star,1948,ML,willite01,NULL,NULL,NULL,NULL,OF,N
3463,MVP,1948,AL,willite01,171.0,336.0,0.0,NULL,NULL,Y
3464,MVP,1948,NL,wyrosjo01,9.0,336.0,0.0,NULL,NULL,Y
3465,MVP,1948,AL,zarilal01,11.0,336.0,0.0,NULL,NULL,Y
3466,MVP,1949,AL,applilu01,3.0,336.0,0.0,NULL,NULL,Y
3467,MVP,1949,NL,ashburi01,6.0,336.0,0.0,NULL,NULL,Y
3468,Baseball Magazine All-Star,1949,AL,berrayo01,NULL,NULL,NULL,NULL,C,N
3469,Baseball Magazine All-Star,1949,ML,berrayo01,NULL,NULL,NULL,NULL,C,N
3470,MVP,1949,AL,berrayo01,9.0,336.0,0.0,NULL,NULL,Y
3471,MVP,1949,AL,boudrlo01,10.0,336.0,0.0,NULL,NULL,Y
3472,Baseball Magazine All-Star,1949,NL,camparo01,NULL,NULL,NULL,NULL,C,N
3473,TSN All-Star,1949,ML,camparo01,NULL,NULL,NULL,NULL,C,N
3474,MVP,1949,NL,camparo01,22.0,336.0,0.0,NULL,NULL,Y
